feature_name,display_name,neighbor_group,importance
pt,pT,,0.013802
eta,eta,,0.016737
abs_z0sinTheta,|z0sinθ|,,0.015400
d0,d0,,0.011191
isolation,isolation,,0.036537
d0_nbh_dR_01,d0_nbh_dR_01,d0_nbh_dR,0.002850
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.036110
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.003183
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.002889
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.018599
d0_nbh_dR_02,d0_nbh_dR_02,d0_nbh_dR,0.002595
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.014172
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.003031
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.007473
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.009992
d0_nbh_dR_03,d0_nbh_dR_03,d0_nbh_dR,0.002588
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.003316
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.000000
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.009720
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.007308
d0_nbh_dR_04,d0_nbh_dR_04,d0_nbh_dR,0.002264
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.003364
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.003069
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.020413
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.003895
d0_nbh_dR_05,d0_nbh_dR_05,d0_nbh_dR,0.002959
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.002522
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.001992
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.012891
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.003682
d0_nbh_dR_06,d0_nbh_dR_06,d0_nbh_dR,0.002835
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.001955
deta_nbh_dR_06,Δeta_nbh_dR_06,deta_nbh_dR,0.002810
deltaR_nbh_dR_06,ΔR_nbh_dR_06,deltaR_nbh_dR,0.026350
dz0sintheta_nbh_dR_06,Δz0sinθ_nbh_dR_06,dz0sintheta_nbh_dR,0.002781
d0_nbh_dR_07,d0_nbh_dR_07,d0_nbh_dR,0.003074
pt_nbh_dR_07,pT_nbh_dR_07,pt_nbh_dR,0.000000
deta_nbh_dR_07,Δeta_nbh_dR_07,deta_nbh_dR,0.002396
deltaR_nbh_dR_07,ΔR_nbh_dR_07,deltaR_nbh_dR,0.001676
dz0sintheta_nbh_dR_07,Δz0sinθ_nbh_dR_07,dz0sintheta_nbh_dR,0.003509
d0_nbh_dR_08,d0_nbh_dR_08,d0_nbh_dR,0.003287
pt_nbh_dR_08,pT_nbh_dR_08,pt_nbh_dR,0.002093
deta_nbh_dR_08,Δeta_nbh_dR_08,deta_nbh_dR,0.000000
deltaR_nbh_dR_08,ΔR_nbh_dR_08,deltaR_nbh_dR,0.008872
dz0sintheta_nbh_dR_08,Δz0sinθ_nbh_dR_08,dz0sintheta_nbh_dR,0.003893
d0_nbh_dR_09,d0_nbh_dR_09,d0_nbh_dR,0.002485
pt_nbh_dR_09,pT_nbh_dR_09,pt_nbh_dR,0.002103
deta_nbh_dR_09,Δeta_nbh_dR_09,deta_nbh_dR,0.002417
deltaR_nbh_dR_09,ΔR_nbh_dR_09,deltaR_nbh_dR,0.006214
dz0sintheta_nbh_dR_09,Δz0sinθ_nbh_dR_09,dz0sintheta_nbh_dR,0.000000
d0_nbh_dR_10,d0_nbh_dR_10,d0_nbh_dR,0.003729
