feature_name,display_name,neighbor_group,importance
pt,pT,,0.040782
eta,eta,,0.010941
abs_z0sinTheta,|z0sinθ|,,0.013813
isolation,isolation,,0.087999
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.008684
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.006333
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.007395
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.020073
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.007284
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.005597
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.007267
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.009863
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.007033
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.005790
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.006858
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.007828
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.004849
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.005767
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.007671
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.006215
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.005917
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.006024
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.006912
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.007611
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.007428
deta_nbh_dR_06,Δeta_nbh_dR_06,deta_nbh_dR,0.007105
deltaR_nbh_dR_06,ΔR_nbh_dR_06,deltaR_nbh_dR,0.007196
dz0sintheta_nbh_dR_06,Δz0sinθ_nbh_dR_06,dz0sintheta_nbh_dR,0.007304
pt_nbh_dR_07,pT_nbh_dR_07,pt_nbh_dR,0.007241
deta_nbh_dR_07,Δeta_nbh_dR_07,deta_nbh_dR,0.005025
deltaR_nbh_dR_07,ΔR_nbh_dR_07,deltaR_nbh_dR,0.002375
dz0sintheta_nbh_dR_07,Δz0sinθ_nbh_dR_07,dz0sintheta_nbh_dR,0.004408
pt_nbh_dR_08,pT_nbh_dR_08,pt_nbh_dR,0.003802
deta_nbh_dR_08,Δeta_nbh_dR_08,deta_nbh_dR,0.011017
deltaR_nbh_dR_08,ΔR_nbh_dR_08,deltaR_nbh_dR,0.000000
dz0sintheta_nbh_dR_08,Δz0sinθ_nbh_dR_08,dz0sintheta_nbh_dR,0.004786
pt_nbh_dR_09,pT_nbh_dR_09,pt_nbh_dR,0.005434
deta_nbh_dR_09,Δeta_nbh_dR_09,deta_nbh_dR,0.004943
deltaR_nbh_dR_09,ΔR_nbh_dR_09,deltaR_nbh_dR,0.003778
dz0sintheta_nbh_dR_09,Δz0sinθ_nbh_dR_09,dz0sintheta_nbh_dR,0.000000
pt_nbh_dR_10,pT_nbh_dR_10,pt_nbh_dR,0.000000
deta_nbh_dR_10,Δeta_nbh_dR_10,deta_nbh_dR,0.001184
deltaR_nbh_dR_10,ΔR_nbh_dR_10,deltaR_nbh_dR,0.000000
