feature_name,display_name,neighbor_group,importance
pt,pT,,0.012464
eta,eta,,0.006125
abs_z0sinTheta,|z0sinθ|,,0.010947
d0,d0,,0.010160
isolation,isolation,,0.051834
d0_nbh_dR_01,d0_nbh_dR_01,d0_nbh_dR,0.002706
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.011484
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.002856
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.000000
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.005436
d0_nbh_dR_02,d0_nbh_dR_02,d0_nbh_dR,0.003813
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.003167
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.002400
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.003433
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.004671
d0_nbh_dR_03,d0_nbh_dR_03,d0_nbh_dR,0.002313
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.002998
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.003326
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.013637
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.003722
d0_nbh_dR_04,d0_nbh_dR_04,d0_nbh_dR,0.002768
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.002148
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.002697
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.010958
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.003296
d0_nbh_dR_05,d0_nbh_dR_05,d0_nbh_dR,0.002508
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.004168
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.002441
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.004747
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.003269
d0_nbh_dR_06,d0_nbh_dR_06,d0_nbh_dR,0.003629
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.003554
deta_nbh_dR_06,Δeta_nbh_dR_06,deta_nbh_dR,0.002674
deltaR_nbh_dR_06,ΔR_nbh_dR_06,deltaR_nbh_dR,0.005475
dz0sintheta_nbh_dR_06,Δz0sinθ_nbh_dR_06,dz0sintheta_nbh_dR,0.004497
d0_nbh_dR_07,d0_nbh_dR_07,d0_nbh_dR,0.001823
pt_nbh_dR_07,pT_nbh_dR_07,pt_nbh_dR,0.003382
deta_nbh_dR_07,Δeta_nbh_dR_07,deta_nbh_dR,0.002767
deltaR_nbh_dR_07,ΔR_nbh_dR_07,deltaR_nbh_dR,0.002295
dz0sintheta_nbh_dR_07,Δz0sinθ_nbh_dR_07,dz0sintheta_nbh_dR,0.003227
d0_nbh_dR_08,d0_nbh_dR_08,d0_nbh_dR,0.002591
pt_nbh_dR_08,pT_nbh_dR_08,pt_nbh_dR,0.002738
deta_nbh_dR_08,Δeta_nbh_dR_08,deta_nbh_dR,0.000842
deltaR_nbh_dR_08,ΔR_nbh_dR_08,deltaR_nbh_dR,0.007009
dz0sintheta_nbh_dR_08,Δz0sinθ_nbh_dR_08,dz0sintheta_nbh_dR,0.000000
d0_nbh_dR_09,d0_nbh_dR_09,d0_nbh_dR,0.002728
pt_nbh_dR_09,pT_nbh_dR_09,pt_nbh_dR,0.002776
deta_nbh_dR_09,Δeta_nbh_dR_09,deta_nbh_dR,0.003468
deltaR_nbh_dR_09,ΔR_nbh_dR_09,deltaR_nbh_dR,0.003744
dz0sintheta_nbh_dR_09,Δz0sinθ_nbh_dR_09,dz0sintheta_nbh_dR,0.003308
d0_nbh_dR_10,d0_nbh_dR_10,d0_nbh_dR,0.002502
pt_nbh_dR_10,pT_nbh_dR_10,pt_nbh_dR,0.002579
deta_nbh_dR_10,Δeta_nbh_dR_10,deta_nbh_dR,0.003868
deltaR_nbh_dR_10,ΔR_nbh_dR_10,deltaR_nbh_dR,0.003401
dz0sintheta_nbh_dR_10,Δz0sinθ_nbh_dR_10,dz0sintheta_nbh_dR,0.003976
d0_nbh_pT_01,d0_nbh_pT_01,d0_nbh_pT,0.000000
pt_nbh_pT_01,pT_nbh_pT_01,pt_nbh_pT,0.144383
deta_nbh_pT_01,Δeta_nbh_pT_01,deta_nbh_pT,0.004372
deltaR_nbh_pT_01,ΔR_nbh_pT_01,deltaR_nbh_pT,0.012119
dz0sintheta_nbh_pT_01,Δz0sinθ_nbh_pT_01,dz0sintheta_nbh_pT,0.012998
d0_nbh_pT_02,d0_nbh_pT_02,d0_nbh_pT,0.003290
pt_nbh_pT_02,pT_nbh_pT_02,pt_nbh_pT,0.081606
deta_nbh_pT_02,Δeta_nbh_pT_02,deta_nbh_pT,0.004284
deltaR_nbh_pT_02,ΔR_nbh_pT_02,deltaR_nbh_pT,0.004034
dz0sintheta_nbh_pT_02,Δz0sinθ_nbh_pT_02,dz0sintheta_nbh_pT,0.011130
d0_nbh_pT_03,d0_nbh_pT_03,d0_nbh_pT,0.002335
pt_nbh_pT_03,pT_nbh_pT_03,pt_nbh_pT,0.050408
