feature_name,display_name,neighbor_group,importance
pt,pT,,0.012080
eta,eta,,0.006727
abs_z0sinTheta,|z0sinθ|,,0.010404
isolation,isolation,,0.011709
d0_nbh_dR_01,d0_nbh_dR_01,d0_nbh_dR,0.002695
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.016052
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.002208
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.004285
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.010344
d0_nbh_dR_02,d0_nbh_dR_02,d0_nbh_dR,0.002573
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.015260
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.000000
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.006423
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.008445
d0_nbh_dR_03,d0_nbh_dR_03,d0_nbh_dR,0.002804
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.013544
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.004418
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.018130
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.007197
d0_nbh_dR_04,d0_nbh_dR_04,d0_nbh_dR,0.002454
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.009831
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.001907
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.015497
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.005949
d0_nbh_dR_05,d0_nbh_dR_05,d0_nbh_dR,0.003042
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.007473
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.001668
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.031979
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.005206
d0_nbh_dR_06,d0_nbh_dR_06,d0_nbh_dR,0.002625
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.003475
