feature_name,display_name,neighbor_group,importance
pt,pT,,0.012526
eta,eta,,0.006473
abs_z0sinTheta,|z0sinθ|,,0.012315
d0,d0,,0.008205
isolation,isolation,,0.010973
d0_nbh_dR_01,d0_nbh_dR_01,d0_nbh_dR,0.002349
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.016106
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.001653
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.006994
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.009758
d0_nbh_dR_02,d0_nbh_dR_02,d0_nbh_dR,0.003266
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.019929
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.002690
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.007970
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.010158
d0_nbh_dR_03,d0_nbh_dR_03,d0_nbh_dR,0.002689
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.014023
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.001964
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.011137
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.007419
d0_nbh_dR_04,d0_nbh_dR_04,d0_nbh_dR,0.000804
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.009774
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.002198
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.021999
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.004945
d0_nbh_dR_05,d0_nbh_dR_05,d0_nbh_dR,0.002774
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.011481
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.000620
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.026835
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.004151
d0_nbh_dR_06,d0_nbh_dR_06,d0_nbh_dR,0.002131
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.003684
deta_nbh_dR_06,Δeta_nbh_dR_06,deta_nbh_dR,0.001948
deltaR_nbh_dR_06,ΔR_nbh_dR_06,deltaR_nbh_dR,0.043860
dz0sintheta_nbh_dR_06,Δz0sinθ_nbh_dR_06,dz0sintheta_nbh_dR,0.003679
d0_nbh_dR_07,d0_nbh_dR_07,d0_nbh_dR,0.002839
pt_nbh_dR_07,pT_nbh_dR_07,pt_nbh_dR,0.004296
deta_nbh_dR_07,Δeta_nbh_dR_07,deta_nbh_dR,0.000000
deltaR_nbh_dR_07,ΔR_nbh_dR_07,deltaR_nbh_dR,0.015960
dz0sintheta_nbh_dR_07,Δz0sinθ_nbh_dR_07,dz0sintheta_nbh_dR,0.004737
d0_nbh_dR_08,d0_nbh_dR_08,d0_nbh_dR,0.003028
pt_nbh_dR_08,pT_nbh_dR_08,pt_nbh_dR,0.002267
deta_nbh_dR_08,Δeta_nbh_dR_08,deta_nbh_dR,0.002606
deltaR_nbh_dR_08,ΔR_nbh_dR_08,deltaR_nbh_dR,0.014470
dz0sintheta_nbh_dR_08,Δz0sinθ_nbh_dR_08,dz0sintheta_nbh_dR,0.004076
d0_nbh_dR_09,d0_nbh_dR_09,d0_nbh_dR,0.002318
pt_nbh_dR_09,pT_nbh_dR_09,pt_nbh_dR,0.004148
deta_nbh_dR_09,Δeta_nbh_dR_09,deta_nbh_dR,0.002190
deltaR_nbh_dR_09,ΔR_nbh_dR_09,deltaR_nbh_dR,0.005248
dz0sintheta_nbh_dR_09,Δz0sinθ_nbh_dR_09,dz0sintheta_nbh_dR,0.002364
d0_nbh_dR_10,d0_nbh_dR_10,d0_nbh_dR,0.002926
pt_nbh_dR_10,pT_nbh_dR_10,pt_nbh_dR,0.001943
deta_nbh_dR_10,Δeta_nbh_dR_10,deta_nbh_dR,0.002180
deltaR_nbh_dR_10,ΔR_nbh_dR_10,deltaR_nbh_dR,0.007830
dz0sintheta_nbh_dR_10,Δz0sinθ_nbh_dR_10,dz0sintheta_nbh_dR,0.004552
d0_nbh_pT_01,d0_nbh_pT_01,d0_nbh_pT,0.003517
pt_nbh_pT_01,pT_nbh_pT_01,pt_nbh_pT,0.018900
deta_nbh_pT_01,Δeta_nbh_pT_01,deta_nbh_pT,0.004149
deltaR_nbh_pT_01,ΔR_nbh_pT_01,deltaR_nbh_pT,0.031893
dz0sintheta_nbh_pT_01,Δz0sinθ_nbh_pT_01,dz0sintheta_nbh_pT,0.004533
d0_nbh_pT_02,d0_nbh_pT_02,d0_nbh_pT,0.003267
pt_nbh_pT_02,pT_nbh_pT_02,pt_nbh_pT,0.125021
deta_nbh_pT_02,Δeta_nbh_pT_02,deta_nbh_pT,0.003814
deltaR_nbh_pT_02,ΔR_nbh_pT_02,deltaR_nbh_pT,0.016057
dz0sintheta_nbh_pT_02,Δz0sinθ_nbh_pT_02,dz0sintheta_nbh_pT,0.003357
d0_nbh_pT_03,d0_nbh_pT_03,d0_nbh_pT,0.002387
pt_nbh_pT_03,pT_nbh_pT_03,pt_nbh_pT,0.111367
deta_nbh_pT_03,Δeta_nbh_pT_03,deta_nbh_pT,0.002479
deltaR_nbh_pT_03,ΔR_nbh_pT_03,deltaR_nbh_pT,0.014876
dz0sintheta_nbh_pT_03,Δz0sinθ_nbh_pT_03,dz0sintheta_nbh_pT,0.005080
d0_nbh_pT_04,d0_nbh_pT_04,d0_nbh_pT,0.002008
pt_nbh_pT_04,pT_nbh_pT_04,pt_nbh_pT,0.073244
deta_nbh_pT_04,Δeta_nbh_pT_04,deta_nbh_pT,0.005502
deltaR_nbh_pT_04,ΔR_nbh_pT_04,deltaR_nbh_pT,0.007475
dz0sintheta_nbh_pT_04,Δz0sinθ_nbh_pT_04,dz0sintheta_nbh_pT,0.003559
d0_nbh_pT_05,d0_nbh_pT_05,d0_nbh_pT,0.001674
pt_nbh_pT_05,pT_nbh_pT_05,pt_nbh_pT,0.030538
deta_nbh_pT_05,Δeta_nbh_pT_05,deta_nbh_pT,0.002065
deltaR_nbh_pT_05,ΔR_nbh_pT_05,deltaR_nbh_pT,0.004797
dz0sintheta_nbh_pT_05,Δz0sinθ_nbh_pT_05,dz0sintheta_nbh_pT,0.002302
d0_nbh_pT_06,d0_nbh_pT_06,d0_nbh_pT,0.002422
pt_nbh_pT_06,pT_nbh_pT_06,pt_nbh_pT,0.026984
deta_nbh_pT_06,Δeta_nbh_pT_06,deta_nbh_pT,0.001929
deltaR_nbh_pT_06,ΔR_nbh_pT_06,deltaR_nbh_pT,0.002365
dz0sintheta_nbh_pT_06,Δz0sinθ_nbh_pT_06,dz0sintheta_nbh_pT,0.002127
d0_nbh_pT_07,d0_nbh_pT_07,d0_nbh_pT,0.001585
pt_nbh_pT_07,pT_nbh_pT_07,pt_nbh_pT,0.014674
deta_nbh_pT_07,Δeta_nbh_pT_07,deta_nbh_pT,0.002229
deltaR_nbh_pT_07,ΔR_nbh_pT_07,deltaR_nbh_pT,0.002706
dz0sintheta_nbh_pT_07,Δz0sinθ_nbh_pT_07,dz0sintheta_nbh_pT,0.002941
d0_nbh_pT_08,d0_nbh_pT_08,d0_nbh_pT,0.003084
pt_nbh_pT_08,pT_nbh_pT_08,pt_nbh_pT,0.019824
deta_nbh_pT_08,Δeta_nbh_pT_08,deta_nbh_pT,0.002328
deltaR_nbh_pT_08,ΔR_nbh_pT_08,deltaR_nbh_pT,0.003030
dz0sintheta_nbh_pT_08,Δz0sinθ_nbh_pT_08,dz0sintheta_nbh_pT,0.002544
d0_nbh_pT_09,d0_nbh_pT_09,d0_nbh_pT,0.002680
pt_nbh_pT_09,pT_nbh_pT_09,pt_nbh_pT,0.004687
deta_nbh_pT_09,Δeta_nbh_pT_09,deta_nbh_pT,0.000000
deltaR_nbh_pT_09,ΔR_nbh_pT_09,deltaR_nbh_pT,0.002309
dz0sintheta_nbh_pT_09,Δz0sinθ_nbh_pT_09,dz0sintheta_nbh_pT,0.002202
d0_nbh_pT_10,d0_nbh_pT_10,d0_nbh_pT,0.001619
pt_nbh_pT_10,pT_nbh_pT_10,pt_nbh_pT,0.007945
deta_nbh_pT_10,Δeta_nbh_pT_10,deta_nbh_pT,0.002074
deltaR_nbh_pT_10,ΔR_nbh_pT_10,deltaR_nbh_pT,0.000000
dz0sintheta_nbh_pT_10,Δz0sinθ_nbh_pT_10,dz0sintheta_nbh_pT,0.002395
