feature_name,display_name,neighbor_group,importance
pt,pT,,0.033473
eta,eta,,0.009133
abs_z0sinTheta,|z0sinθ|,,0.013190
isolation,isolation,,0.086773
d0_nbh_dR_01,d0_nbh_dR_01,d0_nbh_dR,0.006283
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.006094
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.005772
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.008408
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.020440
d0_nbh_dR_02,d0_nbh_dR_02,d0_nbh_dR,0.004029
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.006548
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.005811
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.005221
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.014019
d0_nbh_dR_03,d0_nbh_dR_03,d0_nbh_dR,0.005287
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.005325
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.004360
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.004692
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.009451
d0_nbh_dR_04,d0_nbh_dR_04,d0_nbh_dR,0.005377
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.005566
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.004689
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.014024
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.006326
d0_nbh_dR_05,d0_nbh_dR_05,d0_nbh_dR,0.007451
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.006194
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.009413
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.005043
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.005965
d0_nbh_dR_06,d0_nbh_dR_06,d0_nbh_dR,0.007260
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.006935
deta_nbh_dR_06,Δeta_nbh_dR_06,deta_nbh_dR,0.005768
deltaR_nbh_dR_06,ΔR_nbh_dR_06,deltaR_nbh_dR,0.006299
dz0sintheta_nbh_dR_06,Δz0sinθ_nbh_dR_06,dz0sintheta_nbh_dR,0.003784
d0_nbh_dR_07,d0_nbh_dR_07,d0_nbh_dR,0.006174
pt_nbh_dR_07,pT_nbh_dR_07,pt_nbh_dR,0.003910
deta_nbh_dR_07,Δeta_nbh_dR_07,deta_nbh_dR,0.000000
deltaR_nbh_dR_07,ΔR_nbh_dR_07,deltaR_nbh_dR,0.003771
dz0sintheta_nbh_dR_07,Δz0sinθ_nbh_dR_07,dz0sintheta_nbh_dR,0.003283
d0_nbh_dR_08,d0_nbh_dR_08,d0_nbh_dR,0.000000
pt_nbh_dR_08,pT_nbh_dR_08,pt_nbh_dR,0.005649
deta_nbh_dR_08,Δeta_nbh_dR_08,deta_nbh_dR,0.004800
deltaR_nbh_dR_08,ΔR_nbh_dR_08,deltaR_nbh_dR,0.006457
dz0sintheta_nbh_dR_08,Δz0sinθ_nbh_dR_08,dz0sintheta_nbh_dR,0.004369
d0_nbh_dR_09,d0_nbh_dR_09,d0_nbh_dR,0.004889
pt_nbh_dR_09,pT_nbh_dR_09,pt_nbh_dR,0.000000
deta_nbh_dR_09,Δeta_nbh_dR_09,deta_nbh_dR,0.000000
deltaR_nbh_dR_09,ΔR_nbh_dR_09,deltaR_nbh_dR,0.000000
dz0sintheta_nbh_dR_09,Δz0sinθ_nbh_dR_09,dz0sintheta_nbh_dR,0.000000
d0_nbh_dR_10,d0_nbh_dR_10,d0_nbh_dR,0.000000
pt_nbh_dR_10,pT_nbh_dR_10,pt_nbh_dR,0.000000
deta_nbh_dR_10,Δeta_nbh_dR_10,deta_nbh_dR,0.000000
deltaR_nbh_dR_10,ΔR_nbh_dR_10,deltaR_nbh_dR,0.000000
dz0sintheta_nbh_dR_10,Δz0sinθ_nbh_dR_10,dz0sintheta_nbh_dR,0.000000
d0_nbh_pT_01,d0_nbh_pT_01,d0_nbh_pT,0.005983
pt_nbh_pT_01,pT_nbh_pT_01,pt_nbh_pT,0.194913
deta_nbh_pT_01,Δeta_nbh_pT_01,deta_nbh_pT,0.006266
deltaR_nbh_pT_01,ΔR_nbh_pT_01,deltaR_nbh_pT,0.006106
dz0sintheta_nbh_pT_01,Δz0sinθ_nbh_pT_01,dz0sintheta_nbh_pT,0.030278
d0_nbh_pT_02,d0_nbh_pT_02,d0_nbh_pT,0.004889
pt_nbh_pT_02,pT_nbh_pT_02,pt_nbh_pT,0.084675
deta_nbh_pT_02,Δeta_nbh_pT_02,deta_nbh_pT,0.006653
deltaR_nbh_pT_02,ΔR_nbh_pT_02,deltaR_nbh_pT,0.003821
dz0sintheta_nbh_pT_02,Δz0sinθ_nbh_pT_02,dz0sintheta_nbh_pT,0.017228
d0_nbh_pT_03,d0_nbh_pT_03,d0_nbh_pT,0.005403
pt_nbh_pT_03,pT_nbh_pT_03,pt_nbh_pT,0.067627
deta_nbh_pT_03,Δeta_nbh_pT_03,deta_nbh_pT,0.005206
deltaR_nbh_pT_03,ΔR_nbh_pT_03,deltaR_nbh_pT,0.005086
dz0sintheta_nbh_pT_03,Δz0sinθ_nbh_pT_03,dz0sintheta_nbh_pT,0.008977
d0_nbh_pT_04,d0_nbh_pT_04,d0_nbh_pT,0.005752
pt_nbh_pT_04,pT_nbh_pT_04,pt_nbh_pT,0.014821
deta_nbh_pT_04,Δeta_nbh_pT_04,deta_nbh_pT,0.005977
deltaR_nbh_pT_04,ΔR_nbh_pT_04,deltaR_nbh_pT,0.005391
dz0sintheta_nbh_pT_04,Δz0sinθ_nbh_pT_04,dz0sintheta_nbh_pT,0.005411
d0_nbh_pT_05,d0_nbh_pT_05,d0_nbh_pT,0.005684
pt_nbh_pT_05,pT_nbh_pT_05,pt_nbh_pT,0.009766
deta_nbh_pT_05,Δeta_nbh_pT_05,deta_nbh_pT,0.004305
deltaR_nbh_pT_05,ΔR_nbh_pT_05,deltaR_nbh_pT,0.006320
dz0sintheta_nbh_pT_05,Δz0sinθ_nbh_pT_05,dz0sintheta_nbh_pT,0.005891
d0_nbh_pT_06,d0_nbh_pT_06,d0_nbh_pT,0.005556
pt_nbh_pT_06,pT_nbh_pT_06,pt_nbh_pT,0.006004
deta_nbh_pT_06,Δeta_nbh_pT_06,deta_nbh_pT,0.004811
deltaR_nbh_pT_06,ΔR_nbh_pT_06,deltaR_nbh_pT,0.009410
dz0sintheta_nbh_pT_06,Δz0sinθ_nbh_pT_06,dz0sintheta_nbh_pT,0.006360
d0_nbh_pT_07,d0_nbh_pT_07,d0_nbh_pT,0.000000
pt_nbh_pT_07,pT_nbh_pT_07,pt_nbh_pT,0.006433
deta_nbh_pT_07,Δeta_nbh_pT_07,deta_nbh_pT,0.007335
deltaR_nbh_pT_07,ΔR_nbh_pT_07,deltaR_nbh_pT,0.004429
dz0sintheta_nbh_pT_07,Δz0sinθ_nbh_pT_07,dz0sintheta_nbh_pT,0.003490
d0_nbh_pT_08,d0_nbh_pT_08,d0_nbh_pT,0.005257
pt_nbh_pT_08,pT_nbh_pT_08,pt_nbh_pT,0.000000
deta_nbh_pT_08,Δeta_nbh_pT_08,deta_nbh_pT,0.002402
deltaR_nbh_pT_08,ΔR_nbh_pT_08,deltaR_nbh_pT,0.005229
dz0sintheta_nbh_pT_08,Δz0sinθ_nbh_pT_08,dz0sintheta_nbh_pT,0.004218
d0_nbh_pT_09,d0_nbh_pT_09,d0_nbh_pT,0.003578
pt_nbh_pT_09,pT_nbh_pT_09,pt_nbh_pT,0.000000
deta_nbh_pT_09,Δeta_nbh_pT_09,deta_nbh_pT,0.005352
deltaR_nbh_pT_09,ΔR_nbh_pT_09,deltaR_nbh_pT,0.000000
dz0sintheta_nbh_pT_09,Δz0sinθ_nbh_pT_09,dz0sintheta_nbh_pT,0.000000
d0_nbh_pT_10,d0_nbh_pT_10,d0_nbh_pT,0.000000
pt_nbh_pT_10,pT_nbh_pT_10,pt_nbh_pT,0.000000
deta_nbh_pT_10,Δeta_nbh_pT_10,deta_nbh_pT,0.000000
deltaR_nbh_pT_10,ΔR_nbh_pT_10,deltaR_nbh_pT,0.000000
dz0sintheta_nbh_pT_10,Δz0sinθ_nbh_pT_10,dz0sintheta_nbh_pT,0.000000
