feature_name,display_name,neighbor_group,importance
pt,pT,,0.050838
eta,eta,,0.010980
abs_z0sinTheta,|z0sinθ|,,0.016919
isolation,isolation,,0.073950
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.009489
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.004966
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.007018
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.021610
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.006911
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.004274
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.004519
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.010165
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.004896
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.004497
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.005318
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.013731
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.005836
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.004672
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.007978
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.010314
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.004365
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.004811
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.006854
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.004831
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.004836
deta_nbh_dR_06,Δeta_nbh_dR_06,deta_nbh_dR,0.004293
deltaR_nbh_dR_06,ΔR_nbh_dR_06,deltaR_nbh_dR,0.004141
dz0sintheta_nbh_dR_06,Δz0sinθ_nbh_dR_06,dz0sintheta_nbh_dR,0.005257
pt_nbh_dR_07,pT_nbh_dR_07,pt_nbh_dR,0.003938
deta_nbh_dR_07,Δeta_nbh_dR_07,deta_nbh_dR,0.004713
deltaR_nbh_dR_07,ΔR_nbh_dR_07,deltaR_nbh_dR,0.003903
dz0sintheta_nbh_dR_07,Δz0sinθ_nbh_dR_07,dz0sintheta_nbh_dR,0.003680
pt_nbh_dR_08,pT_nbh_dR_08,pt_nbh_dR,0.004888
deta_nbh_dR_08,Δeta_nbh_dR_08,deta_nbh_dR,0.000000
deltaR_nbh_dR_08,ΔR_nbh_dR_08,deltaR_nbh_dR,0.000000
dz0sintheta_nbh_dR_08,Δz0sinθ_nbh_dR_08,dz0sintheta_nbh_dR,0.000000
pt_nbh_dR_09,pT_nbh_dR_09,pt_nbh_dR,0.000000
deta_nbh_dR_09,Δeta_nbh_dR_09,deta_nbh_dR,0.000000
deltaR_nbh_dR_09,ΔR_nbh_dR_09,deltaR_nbh_dR,0.000000
dz0sintheta_nbh_dR_09,Δz0sinθ_nbh_dR_09,dz0sintheta_nbh_dR,0.000000
pt_nbh_dR_10,pT_nbh_dR_10,pt_nbh_dR,0.000000
